date,user,is_retweet,is_quote,text,quoted_text
If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:56:40,pulidoercabeza,False,False,@juanbustos5 Pelota dañino!!!!!!!,
2020-05-29 11:56:41,MoronnOrange,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:56:44,linokusyg,False,False,@nxt2ur Okay kenalin ya aku pacar kak ino ehee,
2020-05-29 11:56:53,kellbear48,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:56:53,RocksCoast,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:57:00,Jlhrdhcotuit,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:57:01,Diab0l029,True,False,RT @medicalfollower: 4 Chercheurs faisant, en avril des colloques Gilead sur le Remdesivir, pondent, avec des données non disponibles voire…,
2020-05-29 11:57:02,pepita23B,True,True,RT @philmoi: Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 c…,Mon collègue Pharmacien m’a confirmé que le traitement de 10 jours de Plaquénil +Azithromycine préconisé par mon Confrère le Professeur ⁦@raoult_didier⁩ en début d’infection par le #COVID-19 coûte la somme astronomique de 13 euros .Avant la prise de ce traitement faire ECG https://t.co/Ii3DgyFzJa
2020-05-29 11:57:02,cc_demers,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:57:03,delivrance421,True,True,RT @WalterEJLC: #Lancet N'en jetez plus
Tout ce que NOUS avons compris depuis des mois, vue la cabale du SYSTÈME contre @raoult_didier, se…,Existe-t-il un lien entre l’étude anti chloroquine publiée sur The Lancet et le laboratoire Gilead ? OUI!

Énormes conflits d’intérêts sur l’étude du Pr Mandeep Mehra publiée dans The Lancet.
https://t.co/xXECVyiFEr
2020-05-29 11:57:16,Bizzlite,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:57:16,Si5B70,True,True,RT @99freemind: Rumsfled, drugs &amp; deep state connections to Gilead,@99freemind @FederalistNo78 @LavenderLives @Shorty56167141 @Adrienne711 @anneolsen43 @MadAddictSport @smileygurl56 @MissesJ3 @Deepstate6969 @RockyShorz @1GigiSims @BabeReflex_8 @zachhaller @4heartandsoul @VeritasVital @MissiWhite4 @DawsonSField @We_Have_Risen @Bluepopcorn8 @CavazosLiz @LiliesLegacies @Micro_Writ_anon @anonforUSA1968 @CarrollQuigley1 @ChristinePolon1 @ThomasFines @almostjingo @AltHutch @Nocoincidence33 @The_War_Economy @Agortitz @HowleyReporter @TrophyTruck_Q @wfinalle57 @AutonomousColl1 @freenaynow @Imaginer77 @realDonaldTrump @RudyGiuliani @SidneyPowell1 @Avery1776 A link between aspartame &amp; Gilead comes via Donald Rumsfeld. He was Chairman at Searle, while on Pres Reagan’s transition team he picked the new FDA Commissioner, Dr. Arthur Hull Hayes, Jr who manipulated processes &amp; got aspartame approved. Rumsfeld later got a $12 million bonus.
2020-05-29 11:57:16,nanobrightness,True,False,RT @YAYshamsaldeen: بداية المرحلة الثانية(أ) لتطعيم mRNA-1273 التابع لشركة @moderna_tx

💉سيتم فحص الجرعة المناسبة (50 او 100) لتحفيز المناع…,
2020-05-29 11:57:20,nat_nmkz,True,True,RT @Clebwen: PUTAAAAAAAAAAAAA SAI DAQUI INO

Omeudeuso que lindos meus nenê mamãe ama mamãe cuida 

Best friends https://t.co/4Vwn7TNlRw,47. não imaginavam https://t.co/txHmh1FM60
2020-05-29 11:57:23,bill_rote,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:57:24,justagrrlinny,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:57:25,Clara87158873,False,True,#antisanofric#sanofi
Dans mon gouvernement idéal la ministre de la santé se prénomme Pauline Londeix. 
Merci !,Une quarantaine d'organisations et personnalités, dont Didier Fassin, Bertrand Burgalat, Hugo Huon, @_MarineMartin, @DrSabrinaaurora appellent à mettre la production publique des médicaments/produits de santé au coeur des débats et des décisions politiques https://t.co/CDcTmmdQUH https://t.co/Wsj1IkYBK7
2020-05-29 11:57:29,Aimlow23,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:57:30,dleeknown,False,True,😔 jangan bilang bilang,😨😨😨😨😨😨😨 ino 😨😨😨😨😨😨 kamu udah punya anak 😨😨😨😨😨😨😨😨😨😨😨😨😨 https://t.co/A90JKQK8zY
2020-05-29 11:57:34,dleeknown,True,True,RT @kimnaihee: 😨😨😨😨😨😨😨 ino 😨😨😨😨😨😨 kamu udah punya anak 😨😨😨😨😨😨😨😨😨😨😨😨😨,@hyunjinxn Harusnya di foto tambah satu lagi, foto kamu
2020-05-29 11:57:35,buckyhades,False,True,puta pag nauna yung mga gagong senador tangina nalang,There are now 110 candidate vaccines for COVID-19, which the DOH is eyeing to be given primarily to 'vulnerable' sectors of the population. #COVID19PH https://t.co/8iwDNMU2th
2020-05-29 11:57:37,tarynlr,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:57:42,plazaonate,True,False,RT @LeSoigneurX: @raoult_didier Veran a pris des résolutions sur une étude qui se repose sur des données fausses.

Vive la presse anglaise.…,
2020-05-29 11:57:47,pk007_k,False,False,DISCORD- https://t.co/sOlcjNm9kD  

Strong momentum on FB.

$FB $NFLX $GOOG $GILD $MARK
$SPY $ES_F $BA $CLVS $SRNE $DVAX $ACB $OSTK $TRIL $LK $CODX $SAVE $GSX $INO $KSS $PENN $NVAX $BYND $AAL $EURN $GPS $TSLA $CCL $BILI $CVNA $DAL $PTON $TWTR $IQ $ROKU https://t.co/mg1rS0zYMv,
2020-05-29 11:57:50,anneottley,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:57:57,alain_b57,True,True,RT @philmoi: Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 c…,Mon collègue Pharmacien m’a confirmé que le traitement de 10 jours de Plaquénil +Azithromycine préconisé par mon Confrère le Professeur ⁦@raoult_didier⁩ en début d’infection par le #COVID-19 coûte la somme astronomique de 13 euros .Avant la prise de ce traitement faire ECG https://t.co/Ii3DgyFzJa
2020-05-29 11:57:58,hannahbananawie,False,False,May nakita ako sa fb yung pini-frame na flowers na natanggap. Dati gawain ko yon eh, actually di lang flowers. Literal na lahat ng nattatanggap ko non kay ino, mapabalat ng tsokolate o kahit barya hahaha pero siguro great loves comes with great pain,
2020-05-29 11:58:07,JLRMS,False,False,@crpandemonium Son personajes muy dañino, entre este y la Colau...,
2020-05-29 11:58:11,flyingstocksman,False,False,A quick request for $gild #Gilead Science INC 

Made the news repeatedly during #COVID19 

Our longer term Monthly data has this stock recently give a new buy - above the cloud 
Our regular timeframe also has a buy issued on this company but potential resistance around black line https://t.co/GqPuHX1aVE,
2020-05-29 11:58:18,jordidaum,False,False,@salvadorilla Después de acabar con el Coronavirus, tendrás que acabar con el virus del fascismo, más contagioso y dañino que el primero. Ánimo.,
2020-05-29 11:58:19,kbdubbs17,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:21,ReGainke,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:22,john_tarnowski,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:24,jacquirudd,False,True,Gilead.

(and yes they’ve been released, but still...),Minnesota police arrest CNN reporter and camera crew as they report from protests in Minneapolis https://t.co/oZdqBti776 https://t.co/3QbeTjD5ed
2020-05-29 11:58:26,JaviLovesYou,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:29,p1lsd,False,False,Ben bir ceviz ağacıyım alipašino kavşağında,
2020-05-29 11:58:32,HokieCarrie,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:58:37,Joni_Howe5,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:58:38,pfrift,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:39,AlainPatrickM,False,False,@vsollweg @raoult_didier Possible, en attendant le show est terminé, le combat "pour" ou "contre" l'#HydroxyChloroquine dans le traitement du Covid-19 est d'arrière-garde, la messe est dite et les cloches du village ont sonné le glas.
https://t.co/algKjEv9JJ,
2020-05-29 11:58:40,Esberardjluc,True,False,RT @mormach: A peine #Raoult neutralisé, l'offensive #BigPharma reprend de plus belle...
Ce matin, (et à toute vitesse), voici #KarineLacom…,
2020-05-29 11:58:42,Azurewizard9,False,True,Nih yg mo donlot, moga membantu kub 

Tp gue malam ino tim bac*t di twitter aja wkwk 
#ShopeeWFHxMG,Ni cara nonton di shopee

#9StageNSxMewGulf 
#shopeeWFHxMG
#TharnType1stReadThrough https://t.co/wRPWpwnOMI
2020-05-29 11:58:42,HONee03,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:42,Margare78933761,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:47,BonnieNorthGP,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:58:50,lezcano_xavi,True,False,RT @sofiasalinasr: sos olimpista y no sos un pingüino? en fin, la hipotermia,
2020-05-29 11:58:50,News4Mum,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:52,anne_tappe,True,True,RT @Denton21990: I'm tellin ya....this is part of why Rump dragged his feet on this virus. I've said it MANY times!,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:58:58,Desilola,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:59:00,DebbieGlpaints,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:59:01,LauraKSmith1,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:59:10,flanery_d,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:59:12,ltersinar1,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:59:15,BegoaCuriel,False,False,Nací y viví en el País Vasco. Aprendí lo nefasto y perverso de las banderas y los trapos. Si no cambié mi opinión durante media vida (en una maravillosa tierra como la andaluza) ahora más que nunca, las náuseas que provocan su uso dañino, son de dimensiones estratosféfircas,
2020-05-29 11:59:15,Albitenovelty,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:59:15,Lownotes1,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:59:21,ekwem,False,False,In all seven books of the Dark Tower, the gunslinger Roland Deschain Of Gilead, last of the line of Arthur Eld, did not miss a single shot with his revolver. 

Loveet!,
2020-05-29 11:59:23,paullim0314,True,False,RT @rapplerdotcom: There are now 110 candidate vaccines for COVID-19, which the DOH is eyeing to be given primarily to 'vulnerable' sectors…,
2020-05-29 11:59:24,jane_guinn,True,True,RT @NormEisen: Wait,what? 

I was in charge of policing conflicts in the Obama White House. 

If somebody had come to me with this package…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:59:26,benamour_marina,True,True,RT @philmoi: Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 c…,Mon collègue Pharmacien m’a confirmé que le traitement de 10 jours de Plaquénil +Azithromycine préconisé par mon Confrère le Professeur ⁦@raoult_didier⁩ en début d’infection par le #COVID-19 coûte la somme astronomique de 13 euros .Avant la prise de ce traitement faire ECG https://t.co/Ii3DgyFzJa
2020-05-29 11:59:29,OohuhhhhhoO,False,True,مختله,تمني تفشي الوباء لشعب كامل لخصومة سياسية !!
اعتقاد و رأي متسق تماما مع مبادئ واخلاقيات شركات الادوية 
@sanofi https://t.co/9r9usgiy7r
2020-05-29 11:59:30,Clebwen,False,False,@nat_nmkz foi o cheiro de estrume q vinha do cabelo da ino la na moita por isso,
2020-05-29 11:59:30,ThierryRouby,True,True,RT @CorinneReverbel: « Le principal auteur de cette étude, spécialiste de chirurgie cardiovasculaire M. Mehra, dissimule le fait que l’hôpi…,Remarquable billet de @LMucchielli !

@CorinneReverbel @DelayeJerome @EtienneLantier2 @LezatDarcourt @jadorelanight @JB21_63 @JM_french_hitch @Votlin @PierreL81 @PlanetOheme @ChrisPresque @Gx21OM1 @Bastian130 @ArtLeroux @JM_french_hitch @jpmaucourant  

https://t.co/LYG1sEeyST
2020-05-29 11:59:32,dakotapred,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:59:32,JulioCasa,True,True,RT @gtconway3d: My wife and I own no individual stocks and we even had to sell our state municipal **money funds** because she works for th…,NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies doing work linked to the Trump administration's pandemic response — including 3M, Abbott Labs and Gilead. https://t.co/zVMrffUASg
2020-05-29 11:59:36,thewash78,True,True,RT @philmoi: Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 c…,Mon collègue Pharmacien m’a confirmé que le traitement de 10 jours de Plaquénil +Azithromycine préconisé par mon Confrère le Professeur ⁦@raoult_didier⁩ en début d’infection par le #COVID-19 coûte la somme astronomique de 13 euros .Avant la prise de ce traitement faire ECG https://t.co/Ii3DgyFzJa
2020-05-29 11:59:38,creek_cross,False,False,Roche hooks up with Gilead for Actemra-remdesivir combo trial in COVID-19 https://t.co/GrGa0hmz71,
2020-05-29 11:59:43,G0rille,True,False,RT @SabrinaOnBoard: Cette étude anti #HydroxyChloroquine est mensongère et est destinée à défendre l’action boursière de #Gilead qui est le…,
2020-05-29 11:59:46,GMudamanja,True,True,RT @thoriqmm: Really, trusting the WHO on masks in February has probably brought more harm and death than any HCQ use. No studies on HCQ as…,Indonesia, major advocate of hydroxychloroquine, told by WHO to stop using it #jakpost https://t.co/HOnPuWoqRr
2020-05-29 11:59:48,KimH1313,True,False,RT @NPR: NEW: Marc Short, the chief of staff to Vice President Pence, owns between $506,043 and $1.64 million worth of stocks in companies…,
2020-05-29 11:59:48,uki102kerokero,True,False,RT @InokashiraZoo: 井の頭自然文化園は、新型コロナウイルス感染拡大防止のため臨時休園しておりますが、6月2日（火）より再開園します。なお、開園時間は10時から16時（入園は15時まで）となっています。また、園内で利用できない施設、サービス等もございますので、ご…,
