date,user,is_retweet,is_quote,text,quoted_text
2020-05-26 15:08:49,keynesiano86,False,True,Ni en la Antártida; vaya, hasta un pingüino emperador es más calificado.,¿Sabías que existen más de 195 países en el mundo y en ninguno de ellos Gabriel Quadri es una voz calificada?
2020-05-26 15:08:50,diogomesalvim,True,False,RT @zerwtwo: ino 🤡 https://t.co/w5odOapQ1J,
2020-05-26 15:08:51,AnnebetPettit,False,False,@KerriMPR And Lila, the companion to Gilead. Wow. Both are in the Top 20 of my personal Top 100 Books.,
2020-05-26 15:08:56,Jose_I_Guarino,True,False,RT @gualestrit: Sanofi podría pagar una prima del 30% en la oferta sobre BioMarin -- Bloomberg

$BMRN +5.8%,
2020-05-26 15:09:03,smolsungies,False,False,@goaweyoongi mas ino https://t.co/Ud3o0NSdIJ,
2020-05-26 15:09:04,cmpndng,False,False,@tommyyayo1 I also trimmed it to 20% of original share number over the last week, looking forward to see if $MRNA will build another base for another leg up...,
2020-05-26 15:09:08,perezmejia,True,True,RT @keynesiano86: Ni en la Antártida; vaya, hasta un pingüino emperador es más calificado.,¿Sabías que existen más de 195 países en el mundo y en ninguno de ellos Gabriel Quadri es una voz calificada?
2020-05-26 15:09:10,letrouherandre,True,True,RT @FaouziLellouche: Conflit d'intérêts ! Cela explique pourquoi BFMTV invite régulièrement des professeurs, chercheurs, médecins, etc.
Qui…,Karine Lacombe et Patrick Drahi sont des actionnaires chez le laboratoire pharmaceutique GILEAD.
Et Patrick Drahi est le patron du groupe BFMTV.
Donc, on comprend bien la guerre qu'ils mènent contre le Pr Raoult. https://t.co/EO4GwKHvkM
2020-05-26 15:09:11,sanjivarjungaur,False,True,@EssarHiten Please have a look

https://t.co/93g9evLUlP,The COVID-19 plot thickens. 

1. 'Remdesivir' is a antiviral medication developed by biopharmaceutical company *Gilead Sciences* in the US.

 *Remdesivir* been recently authorised by the US FDA for emergency treatment for those hospitalised with severe COVID-19.

++
2020-05-26 15:09:11,mickajovanovic,True,False,RT @handanovic: Sutra vest dana: Nakon što se izblamirala pred šefom Interpola, Marinika Tepić diže lestvicu. Nestanak koka dilerki iz Moro…,
2020-05-26 15:09:11,gaillardevelyn1,True,False,RT @lepetitkoala: Karine Lacombe  a bien perçu des indemnisations des laboratoires pharmaceutiques américains Gilead  https://t.co/icVuWrcL…,
2020-05-26 15:09:20,al_villalpando,False,False,“Me parece fundamentalmente, deshonesto y dañino para la integridad intelectual creer en algo sólo porque te beneficia y no porque pienses que es verdad”.
Bertrand Russell

Villalpando’s Facts&amp;Quotes,
2020-05-26 15:09:23,ikerot,True,False,RT @business: The U.K. approves using Gilead’s antiviral drug remdesivir for some patients hospitalized with Covid-19 after a study shows i…,
2020-05-26 15:09:23,pscaio_,False,False,@naruhinazx Pode nem ganhar um beijo da Ino que o Kakashi já vem no soco https://t.co/JjP2jes4h5,
2020-05-26 15:09:26,nenade_antes,False,False,@Era_Un_Sr Hablaba del ismo más dañino,
2020-05-26 15:09:27,eskahyunjin,False,False,@lieberjisungie Cantik banget indah huhu
Pengen peluk ino😭😭😭 https://t.co/8XsRPFOjtP,
2020-05-26 15:09:31,EOwhit,False,True,Some outside the box perspective on the Handmaidens Tale and face masks (amongst other thoughts)!,1. Are we living in a Movie 🎥 🍿 for this #COVID19 CoronaVirus PANdemic?! 🤔💭💭 
I find some interesting correlations to scripts and I’ll be adding new details &amp; past Threads 🧵 of mine here... 
Gilead Handmaids Tale 12Monkeys Vertigo etc... https://t.co/h0XnJ0Ldwh
2020-05-26 15:09:33,Tian_A1,False,False,Chloroquine et #Coronavirus : encore un coup de froid jete sur [ Linternaute . com ] . le seul fabricant francais de chloroquine (#Sanofi - NDLR) est actuellement en plein travail pour pouvoir fournir les etablissements procedant a des tests . https://t.co/9KDNQ4287H,
2020-05-26 15:09:33,kayrapss,False,False,ino tau ayang"nya pda kngen jd dia post foto😟💘💘 https://t.co/eZP4eNOo6e,
2020-05-26 15:09:38,BuckDanny10,False,False,@DocteurGonzo4 @antoinehasday @LMucchielli @francoisedegois bIG pHaRmA, en oubliant bien sur de préciser que votre copain Raoult est financé par Sanofi, qui synthétise entre autre... de l'hydroxychloroquine... 😌,
2020-05-26 15:09:39,7theRat,True,True,RT @DowdEdward: 40 plus years and they can’t make vaccines for Corona viruses and then suddenly multiple companies are on the verge of brea…,US biotechnology company @Novavax is starting human trials of a coronavirus vaccine in Melbourne and Brisbane, with 131 volunteers to test its safety and look for early signs of its effectiveness. #7NEWS https://t.co/wwI1P13o2G
2020-05-26 15:09:45,chillingworth_b,True,True,RT @MarinaHyde: Oh dear me. Unless "How interesting" is a euphemism for "Look at this batshit conspiracy theory that I, a shadow minister,…,How interesting: “On 12 April Dominic Cummings was seen in Castle Barnard during lockdown. Two days later, GlaxoSmithKline of Barnard Castle signed an agreement to develop and manufacture a Covid-19 vaccine with Sanofi of France.

Of course, that could be coincidence.”
2020-05-26 15:09:55,leeknyaw,False,True,KAN BENER ANJIR ADA KUMIS. FUFUFUFU,-tsk kakak ino ada kumis nya?  https://t.co/5w1NeXxQ33
2020-05-26 15:09:57,ReasonWhy,False,False,Guía Repsol ha lanzado un mensaje de apoyo a los restaurantes y cocineros con la campaña “Paciencia”, creada por Pingüino Torreblanca. @GuiaRepsol @pinguitorre || Más info aquí 👉🏽 https://t.co/mkWvVNdYvr https://t.co/l5fN9dCP9C,
2020-05-26 15:09:57,R_Trader1,False,False,$MRNA that was nice!  the rip to the short setup. sick.,
2020-05-26 15:09:58,sanjivarjungaur,False,True,Please read this thread 👇,The COVID-19 plot thickens. 

1. 'Remdesivir' is a antiviral medication developed by biopharmaceutical company *Gilead Sciences* in the US.

 *Remdesivir* been recently authorised by the US FDA for emergency treatment for those hospitalised with severe COVID-19.

++
2020-05-26 15:09:59,tortvictims,False,True,And at 12:01 PM Citron will tweet out the INO results are fabricated and the new target price is $2.22.,$INO today announced it will hold a webinar event on June 1 from 10 AM to noon EDT to detail its proprietary DNA medicines technology and provide updates on INO-4800, its DNA vaccine in Phase 1 clinical development for COVID-19 #covid19 $MRNA $NVAX $CODX

https://t.co/b9HLtlW9YD
2020-05-26 15:10:06,QuiiCk9,False,False,Anoche fue un directo de la ostia. Gracias a @nereaandrade7 por el host, raid, donación, bits, eres la mejor ❤️❤️. No me voy a olvidar de agradecer a Pepe por tener un pingüino.,
2020-05-26 15:10:07,skycoudwy,False,False,KAK INO TUMBEN NIH GA PAKE EFEK SNOW https://t.co/al8m4Q0nKj,
2020-05-26 15:10:07,gibril692zero0,False,False,@slm_elh Jpeu m’appeler gibril ino,
2020-05-26 15:10:12,DaveyHo69,True,False,RT @libertytarian: Today's show LIVE 9am EASTERN
👉Day 71 - America Held Hostage
👉CDC's Brave New School Controls
👉Moderna, Gilead—#BigPharm…,
2020-05-26 15:10:14,leeknyaw,False,True,kumis mamas ino. t________t,-tsk kakak ino ada kumis nya?  https://t.co/5w1NeXxQ33
2020-05-26 15:10:20,NDVIVEK1,True,False,RT @AjayCKedia: The COVID-19 plot thickens. 

1. 'Remdesivir' is a antiviral medication developed by biopharmaceutical company *Gilead Scie…,
2020-05-26 15:10:24,Crevekino,False,False,@kickmunkeez @JauneSandy @marxarpo @Brevesdepresse Comme le lien avec Gilead fini 2016-2017,
2020-05-26 15:10:30,piyorin25twin,True,False,RT @nakamuraclinic8: "遺伝子組み換え食品には反対？
それらのにワクチンには賛成って…"
従来型ワクチンにもGMO成分は入っているし、現在開発中のコロナワクチンは、mRNAワクチン。細胞内に入り込んで遺伝子を改変するワクチンです https://t.co/n…,
2020-05-26 15:10:32,seigomaeda,False,False,Sanofi, Regeneron boost Dupixent's megablockbuster quest with latest trial win https://t.co/cpITz04G2l,
2020-05-26 15:10:41,PierreCarlier11,True,False,RT @lepetitkoala: Karine Lacombe  a bien perçu des indemnisations des laboratoires pharmaceutiques américains Gilead  https://t.co/icVuWrcL…,
2020-05-26 15:10:44,Bioman_lp,False,False,@InovioPharma @NatureComms $INO #COVID19 $NVAX $MRNA Other companies have the funding. Inovio has the vaccine!,
2020-05-26 15:10:46,Dedalusetplus,False,False,#DOUSTE  BLAZY...Je dois rectifier....Douste Blazy n est pas ds le conseil d afministration de Sanofi.....C.est encore mieux..dans celui de L IHU de RAOULT!!!!!!!!!@!Ce qui rend encore + incroyable que ce ne soit pas souligné avant chaque prise de parole.????????
.
.,
2020-05-26 15:10:51,DarBar100,False,False,@DirChay @WillAskU Vorey adibolli bob case telusa Lakshmi parviti vesindhi 😜😜
Pilla gadiviaduko ino saari kanipisthe account nee friend ni adugu end result gajji kukka,
2020-05-26 15:10:51,mirabarhillel,True,False,RT @Shamils18: @JimMFelton The real reason he went to Durham &amp; BC:
On 12 April Dominic Cummings was seen in Castle Barnard during lockdown.…,
2020-05-26 15:10:54,eagerbeaverAnu,True,True,RT @sanjivarjungaur: @EssarHiten Please have a look

https://t.co/93g9evLUlP,The COVID-19 plot thickens. 

1. 'Remdesivir' is a antiviral medication developed by biopharmaceutical company *Gilead Sciences* in the US.

 *Remdesivir* been recently authorised by the US FDA for emergency treatment for those hospitalised with severe COVID-19.

++
2020-05-26 15:10:54,FoolArkana,True,False,RT @asianladybird: Stan Ino, Sai, and Inojin Yamanaka for clear skin https://t.co/lyjuuHZM1R,
2020-05-26 15:10:58,Gambiste1,True,False,RT @Ashadowempire: $rggi  adding to watch list: expecting some action this week.                                               $Codx $Mark…,
2020-05-26 15:10:59,uzumakicaroll,False,True,O NOME DO CONTATO KKKKKKKKKKKKKKK EU AMO DEMAIS ESSA MENINA,207. Wallpaper da ino https://t.co/nI82uxYjm4
2020-05-26 15:11:03,Dragana_negic,True,False,RT @handanovic: Sutra vest dana: Nakon što se izblamirala pred šefom Interpola, Marinika Tepić diže lestvicu. Nestanak koka dilerki iz Moro…,
2020-05-26 15:11:05,UoPMArch,True,True,RT @labourlewis: How interesting: “On 12 April Dominic Cummings was seen in Castle Barnard during lockdown. Two days later, GlaxoSmithKline…,Why Barnard Castle - in 2012 GlaxoSmithKline were fined $3 billion for fraud, overcharging and making false clams about medicines in the USA. In 2016, GlaxoSmithKline were fined £37.6 million in the UK for bribing companies not to produce generic copies  https://t.co/7qPh2JIMzE
